article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis
20240112070000-1207,INFY.NS,Infosys: Resilient performance in a seasonally weak quarter; Large deal momentum continues with 71 per cent net new deals,https://www.aninews.in/news/business/business/infosys-resilient-performance-in-a-seasonally-weak-quarter-large-deal-momentum-continues-with-71-per-cent-net-new-deals20240112113117/,https://www.aninews.in/news/business/business/infosys-resilient-performance-in-a-seasonally-weak-quarter-large-deal-momentum-continues-with-71-per-cent-net-new-deals20240112113117/,aninews.in,2024-01-12T12:30:00+05:30,2024-01-12,gdelt_gkg_observation
20240112070000-959,INFY.NS,"Infosys Refuses To Hire Freshers From Campuses Across India | TCS Will Hire 40,000 Freshers, Campus Hiring Starts For 2025 - Trak.in",https://trak.in/stories/infosys-refuses-to-hire-freshers-from-campuses-across-india-tcs-will-hire-40000-freshers-campus-hiring-starts-for-2025/,https://trak.in/stories/infosys-refuses-to-hire-freshers-from-campuses-across-india-tcs-will-hire-40000-freshers-campus-hiring-starts-for-2025/,trak.in,2024-01-12T12:30:00+05:30,2024-01-12,gdelt_gkg_observation
20240112073000-214,INFY.NS,"Infosys shares jump over 7 pc after December quarter earnings; mcap climbs Rs 42,821 cr",https://www.dailypioneer.com/2024/trending-news/infosys-shares-jump-over-7-pc-after-december-quarter-earnings--mcap-climbs-rs-42-821-cr.html,https://www.dailypioneer.com/2024/trending-news/infosys-shares-jump-over-7-pc-after-december-quarter-earnings--mcap-climbs-rs-42-821-cr.html,dailypioneer.com,2024-01-12T13:00:00+05:30,2024-01-12,gdelt_gkg_observation
20240112073000-467,INFY.NS,Infosys surges over 7 per cent after Q3 profit aligns with estimates,https://article.wn.com/view/2024/01/12/Infosys_surges_over_7_per_cent_after_Q3_profit_aligns_with_e/,https://article.wn.com/view/2024/01/12/Infosys_surges_over_7_per_cent_after_Q3_profit_aligns_with_e/,wn.com,2024-01-12T13:00:00+05:30,2024-01-12,gdelt_gkg_observation
20240112073000-102,INFY.NS,"Infosys Shares Jump Over 7% After December Quarter Earnings; Mcap Climbs Rs 42,821 Cr",https://zeenews.india.com/markets/infosys-shares-jump-over-7-after-december-quarter-earnings-mcap-climbs-rs-42821-cr-2708883.html,https://zeenews.india.com/markets/infosys-shares-jump-over-7-after-december-quarter-earnings-mcap-climbs-rs-42821-cr-2708883.html,india.com,2024-01-12T13:00:00+05:30,2024-01-12,gdelt_gkg_observation
20240112073000-578,INFY.NS,"TCS, Infosys Stock In News After Reporting Q3 Earning: Check What Expert Says On TCS, Infosys Stocks",https://zeenews.india.com/markets/tcs-infosys-stock-in-news-after-reporting-q3-earning-check-what-expert-says-on-tcs-infosys-stocks-2708858.html,https://zeenews.india.com/markets/tcs-infosys-stock-in-news-after-reporting-q3-earning-check-what-expert-says-on-tcs-infosys-stocks-2708858.html,india.com,2024-01-12T13:00:00+05:30,2024-01-12,gdelt_gkg_observation
20240112074500-81,INFY.NS,Infosys: Resilient performance in a seasonally weak quarter; Large deal momentum continues with 71 per cent net new deals,https://news.webindia123.com/news/Articles/Business/20240112/4158138.html,https://news.webindia123.com/news/Articles/Business/20240112/4158138.html,webindia123.com,2024-01-12T13:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112074500-704,INFY.NS,"Monitoring Stocks: TCS, Infosys, M&M, Ultratech Cement, LIC and HG Infra",https://www.siliconindia.com/news/general/monitoring-stocks-tcs-infosys-mm-ultratech-cement-lic-and-hg-infra-nid-227377-cid-1.html,https://www.siliconindia.com/news/general/monitoring-stocks-tcs-infosys-mm-ultratech-cement-lic-and-hg-infra-nid-227377-cid-1.html,siliconindia.com,2024-01-12T13:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112080000-539,INFY.NS,"Infosys, TCS rub-off impact! IT stocks surge up to 14%, Nifty IT hits new 52-week peak",https://economictimes.indiatimes.com/markets/stocks/news/infosys-tcs-rub-off-impact-it-stocks-surge-up-to-14-nifty-it-hits-new-52-week-peak/articleshow/106755830.cms,https://economictimes.indiatimes.com/markets/stocks/news/infosys-tcs-rub-off-impact-it-stocks-surge-up-to-14-nifty-it-hits-new-52-week-peak/articleshow/106755830.cms,indiatimes.com,2024-01-12T13:30:00+05:30,2024-01-12,gdelt_gkg_observation
20240112080000-553,INFY.NS,Buy Infosys; target of Rs 1850: Emkay Global Financial,https://www.moneycontrol.com/news/business/buy-infosys-target-of-rs-1850-emkay-global-financial-12040691.html,https://www.moneycontrol.com/news/business/buy-infosys-target-of-rs-1850-emkay-global-financial-12040691.html,moneycontrol.com,2024-01-12T13:30:00+05:30,2024-01-12,gdelt_gkg_observation
20240112081500-495,INFY.NS,"Infosys | Infosys shares jump over 7 per cent after December quarter earnings; market capitalisation climbs Rs 42,821 crore",https://www.telegraphindia.com/feeds/business/infosys-shares-jump-over-7-per-cent-after-december-quarter-earnings-market-capitalisation-climbs-rs-42821-crore/cid/1993243,https://www.telegraphindia.com/feeds/business/infosys-shares-jump-over-7-per-cent-after-december-quarter-earnings-market-capitalisation-climbs-rs-42821-crore/cid/1993243,telegraphindia.com,2024-01-12T13:45:00+05:30,2024-01-12,gdelt_gkg_observation
20240112083000-T1194,INFY.NS,"Infosys jumped 7 percent, Sensex gained more than 600 points, Delhi News in Hindi",https://www.khaskhabar.com/local/delhi-ncr/delhi-news/news-infosys-jumped-7-percent-sensex-gained-more-than-600-points-news-hindi-1-612071-KKN.html,https://www.khaskhabar.com/local/delhi-ncr/delhi-news/news-infosys-jumped-7-percent-sensex-gained-more-than-600-points-news-hindi-1-612071-KKN.html,khaskhabar.com,2024-01-12T14:00:00+05:30,2024-01-12,gdelt_gkg_observation
20240112083000-106,INFY.NS,Infosys: Resilient performance in a seasonally weak quarter; Large deal momentum continues with 71 per cent net new deals,https://aninews.in/news/business/business/infosys-resilient-performance-in-a-seasonally-weak-quarter-large-deal-momentum-continues-with-71-per-cent-net-new-deals20240112113117/,https://aninews.in/news/business/business/infosys-resilient-performance-in-a-seasonally-weak-quarter-large-deal-momentum-continues-with-71-per-cent-net-new-deals20240112113117/,aninews.in,2024-01-12T14:00:00+05:30,2024-01-12,gdelt_gkg_observation
