article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis,human_label,human_notes
20250412040000-202,TCS.NS,Tariff turmoil just a blip; analysts gung-ho on TCS,https://economictimes.indiatimes.com/tech/information-tech/tariff-turmoil-just-a-blip-analysts-gung-ho-on-tcs/articleshow/120214673.cms,https://economictimes.indiatimes.com/tech/information-tech/tariff-turmoil-just-a-blip-analysts-gung-ho-on-tcs/articleshow/120214673.cms,indiatimes.com,2025-04-12T09:30:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250412070000-332,TCS.NS,"TCS to delay salary hikes: We will decide within the ..., says HR head",https://timesofindia.indiatimes.com/technology/tech-news/tcs-to-delay-salary-hikes-we-will-decide-within-the-says-hr-head/articleshow/120226082.cms,https://timesofindia.indiatimes.com/technology/tech-news/tcs-to-delay-salary-hikes-we-will-decide-within-the-says-hr-head/articleshow/120226082.cms,indiatimes.com,2025-04-12T12:30:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250412110000-386,TCS.NS,TCS delays salary hikes amid global uncertainty,https://www.prokerala.com/news/articles/a1624853.html,https://www.prokerala.com/news/articles/a1624853.html,prokerala.com,2025-04-12T16:30:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250412120000-T308,TCS.NS,"TCS delays salary hike amid global uncertainty, Mumbai News in Hindi",https://www.khaskhabar.com/local/maharashtra/mumbai-news/news-tcs-delays-salary-hike-amid-global-uncertainty-news-hindi-1-715024-KKN.html,https://www.khaskhabar.com/local/maharashtra/mumbai-news/news-tcs-delays-salary-hike-amid-global-uncertainty-news-hindi-1-715024-KKN.html,khaskhabar.com,2025-04-12T17:30:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250412120000-469,TCS.NS,Bad News For TCS Employees! Company Delays Salary Hikes Due To THIS Reason,https://zeenews.india.com/economy/bad-news-for-tcs-employees-company-delays-salary-hikes-due-to-this-reason-2885299.html,https://zeenews.india.com/economy/bad-news-for-tcs-employees-company-delays-salary-hikes-due-to-this-reason-2885299.html,india.com,2025-04-12T17:30:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250412131500-T899,TCS.NS,"Q4 FY25 Results: HDFC बैंक, ICICI बैंक से लेकर Wipro तक, अगले हफ्ते इन कंपनियों के आएंगे रिजल्ट; निवेशक रखें नजर - q4 fy25 results infosys wipro hdfc bank icici bank yes bank tcs earnings report indian stock market updates april 2025",https://hindi.business-standard.com/companies/q4-fy25-results-infosys-wipro-hdfc-bank-icici-bank-yes-bank-tcs-earnings-report-indian-stock-market-updates-april-2025-id-430082,https://hindi.business-standard.com/companies/q4-fy25-results-infosys-wipro-hdfc-bank-icici-bank-yes-bank-tcs-earnings-report-indian-stock-market-updates-april-2025-id-430082,business-standard.com,2025-04-12T18:45:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250412144500-649,TCS.NS,"Infosys, TCS among LinkedIn's top 50 companies in US, Alphabet ranks 1st; And all are hiring! | World News",https://www.hindustantimes.com/world-news/infosys-tcs-among-linkedin-s-top-50-companies-in-us-alphabet-ranks-1st-and-all-are-hiring-101744463142930.html,https://www.hindustantimes.com/world-news/infosys-tcs-among-linkedin-s-top-50-companies-in-us-alphabet-ranks-1st-and-all-are-hiring-101744463142930.html,hindustantimes.com,2025-04-12T20:15:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250412170000-114,TCS.NS,Will other IT companies follow TCS and put salary hike on hold?,https://www.theweek.in/news/biz-tech/2025/04/12/will-other-it-companies-follow-tcs-and-put-salary-hike-on-hold.html,https://www.theweek.in/news/biz-tech/2025/04/12/will-other-it-companies-follow-tcs-and-put-salary-hike-on-hold.html,theweek.in,2025-04-12T22:30:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250412214500-296,TCS.NS,Q4 profit dip prompts analysts to cut TCS' target price,https://www.rediff.com/business/report/q4-profit-dip-prompts-analysts-to-cut-tcs-target-price/20250413.htm,https://www.rediff.com/business/report/q4-profit-dip-prompts-analysts-to-cut-tcs-target-price/20250413.htm,rediff.com,2025-04-13T03:15:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413054500-40,TCS.NS,"TCS Announces Record 3000% Dividend For Shareholders Worth Rs 44,962 Crore - Trak.in - Indian Business of Tech, Mobile & Startups",https://trak.in/stories/tcs-announces-record-3000-dividend-for-shareholders-worth-rs-44962-crore/,https://trak.in/stories/tcs-announces-record-3000-dividend-for-shareholders-worth-rs-44962-crore/,trak.in,2025-04-13T11:15:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413091500-552,TCS.NS,"TCS says retail, travel clients more exposed to US tariff turmoil",https://economictimes.indiatimes.com/tech/information-tech/tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil/articleshow/120251664.cms,https://economictimes.indiatimes.com/tech/information-tech/tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil/articleshow/120251664.cms,indiatimes.com,2025-04-13T14:45:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413091500-252,TCS.NS,"India's TCS says retail, travel clients more exposed to US tariff turmoil",https://www.channelnewsasia.com/business/indias-tcs-says-retail-travel-clients-more-exposed-us-tariff-turmoil-5062906,https://www.channelnewsasia.com/business/indias-tcs-says-retail-travel-clients-more-exposed-us-tariff-turmoil-5062906,channelnewsasia.com,2025-04-13T14:45:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413093000-642,TCS.NS,"India's TCS says retail, travel clients more exposed to US tariff turmoil",https://www.thestar.com.my/tech/tech-news/2025/04/13/india039s-tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil,https://www.thestar.com.my/tech/tech-news/2025/04/13/india039s-tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil,thestar.com.my,2025-04-13T15:00:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413103000-114,TCS.NS,"India's TCS says retail, travel clients more exposed to US tariff turmoil",https://www.marketscreener.com/quote/stock/TATA-CONSULTANCY-SERVICES-9743454/news/India-s-TCS-says-retail-travel-clients-more-exposed-to-US-tariff-turmoil-49605642/,https://www.marketscreener.com/quote/stock/TATA-CONSULTANCY-SERVICES-9743454/news/India-s-TCS-says-retail-travel-clients-more-exposed-to-US-tariff-turmoil-49605642/,marketscreener.com,2025-04-13T16:00:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413104500-484,TCS.NS,"India's TCS says retail, travel clients more exposed to US tariff turmoil - Business & Finance",https://www.brecorder.com/news/40357369/indias-tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil,https://www.brecorder.com/news/40357369/indias-tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil,brecorder.com,2025-04-13T16:15:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413113000-168,TCS.NS,"TCS says retail, travel clients more exposed to US tariff turmoil",https://www.thehindubusinessline.com/info-tech/tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil/article69445701.ece,https://www.thehindubusinessline.com/info-tech/tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil/article69445701.ece,thehindubusinessline.com,2025-04-13T17:00:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413114500-206,TCS.NS,"TCS CEO warns of tariff fallout on retail, travel, and auto sectors amid trade uncertainty",https://www.moneycontrol.com/news/business/companies/tcs-ceo-warns-of-tariff-fallout-on-retail-travel-and-auto-sectors-amid-trade-uncertainty-12992818.html,https://www.moneycontrol.com/news/business/companies/tcs-ceo-warns-of-tariff-fallout-on-retail-travel-and-auto-sectors-amid-trade-uncertainty-12992818.html,moneycontrol.com,2025-04-13T17:15:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413120000-T343,TCS.NS,L'entreprise indienne TCS déclare que les clients du secteur de la vente au détail et du voyage sont plus exposés à la crise des tarifs douaniers américains,https://www.zonebourse.com/cours/action/TATA-CONSULTANCY-SERVICES-9743454/actualite/L-entreprise-indienne-TCS-declare-que-les-clients-du-secteur-de-la-vente-au-detail-et-du-voyage-so-49605642/,https://www.zonebourse.com/cours/action/TATA-CONSULTANCY-SERVICES-9743454/actualite/L-entreprise-indienne-TCS-declare-que-les-clients-du-secteur-de-la-vente-au-detail-et-du-voyage-so-49605642/,zonebourse.com,2025-04-13T17:30:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413143000-288,TCS.NS,Tata Group's TCS loses Rs 24295 crore in just 4 days amid delay in annual salary hikes,https://www.dnaindia.com/business/report-tata-group-tcs-loses-rs-24295-crore-in-just-4-days-amid-delay-in-annual-salary-hikes-for-2025-ratan-tata-firm-3145260,https://www.dnaindia.com/business/report-tata-group-tcs-loses-rs-24295-crore-in-just-4-days-amid-delay-in-annual-salary-hikes-for-2025-ratan-tata-firm-3145260,dnaindia.com,2025-04-13T20:00:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413153000-434,TCS.NS,Tariff moves-induced uncertainty will be short-lived: TCS CEO,https://www.livemint.com/companies/news/tariff-moves-induced-uncertainty-will-be-short-lived-tcs-ceo-11744545216739.html,https://www.livemint.com/companies/news/tariff-moves-induced-uncertainty-will-be-short-lived-tcs-ceo-11744545216739.html,livemint.com,2025-04-13T21:00:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413184500-258,TCS.NS,Our capex & margins are on track: TCS,https://www.financialexpress.com/business/industry-our-capex-margins-are-on-track-tcs-3808630/,https://www.financialexpress.com/business/industry-our-capex-margins-are-on-track-tcs-3808630/,financialexpress.com,2025-04-14T00:15:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413214500-379,TCS.NS,Bad news for employees of TCS waiting for salary hike as Ratan Tata's company loses Rs 242950000000 in....,https://www.india.com/business/bad-news-for-employees-of-tcs-waiting-for-salary-hike-as-ratan-tatas-company-loses-rs-242950000000-in-ratan-tata-tariff-concern-bse-sensex-nse-nifty-7753144/,https://www.india.com/business/bad-news-for-employees-of-tcs-waiting-for-salary-hike-as-ratan-tatas-company-loses-rs-242950000000-in-ratan-tata-tariff-concern-bse-sensex-nse-nifty-7753144/,india.com,2025-04-14T03:15:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250413220000-T202,TCS.NS,"TCS का 50 अरब डॉलर का लक्ष्य: 2026 में बढ़ेगा कारोबार, नई रणनीतियों से होगी रफ्तार - tcss target of 50 billion will increase business in 2026 with new strategies",https://hindi.business-standard.com/companies/tcss-target-of-50-billion-will-increase-business-in-2026-with-new-strategies-id-430264,https://hindi.business-standard.com/companies/tcss-target-of-50-billion-will-increase-business-in-2026-with-new-strategies-id-430264,business-standard.com,2025-04-14T03:30:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250414011500-304,TCS.NS,Sometimes willingness to cannibalise is a strength: TCS CEO Krithivasan,https://www.livemint.com/companies/news/sometimes-willingness-to-cannibalise-is-a-strength-tcs-ceo-krithivasan-11744523432549.html,https://www.livemint.com/companies/news/sometimes-willingness-to-cannibalise-is-a-strength-tcs-ceo-krithivasan-11744523432549.html,livemint.com,2025-04-14T06:45:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250414011500-T230,TCS.NS,TCS CEO Krithivasan: సుంకాల అనిశ్చితి కొద్ది కాలమే | US Tariff Uncertainty Temporary Says TCS CEO Krithivasan,https://www.andhrajyothy.com/2025/business/us-tariff-uncertainty-temporary-says-tcs-ceo-krithivasan-1392725.html,https://www.andhrajyothy.com/2025/business/us-tariff-uncertainty-temporary-says-tcs-ceo-krithivasan-1392725.html,andhrajyothy.com,2025-04-14T06:45:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250414041500-381,TCS.NS,"India's TCS says retail, travel clients more exposed to US tariff turmoil",https://finance.yahoo.com/news/indias-tcs-says-retail-travel-083903633.html,https://finance.yahoo.com/news/indias-tcs-says-retail-travel-083903633.html,yahoo.com,2025-04-14T09:45:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250414043000-383,TCS.NS,"India's TCS says retail, travel clients more exposed to U.S. tariff turmoil",https://www.thehindu.com/sci-tech/technology/indias-tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil/article69448191.ece,https://www.thehindu.com/sci-tech/technology/indias-tcs-says-retail-travel-clients-more-exposed-to-us-tariff-turmoil/article69448191.ece,thehindu.com,2025-04-14T10:00:00+05:30,2025-04-15,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
