GKGRECORDID,DATE,page_title,url,source,rejection_reason
20240408181500-1649,20240408181500,Cochin Shipyard signs ship repair agreement with U.S. Navy,https://www.thehindu.com/news/national/cochin-shipyard-signs-ship-repair-agreement-with-us-navy/article68044085.ece,thehindu.com,MATCHER_REJECTED
20240408231500-662,20240408231500,"Final Trade April 8: Sensex Jumps 494 Points,  Settled at New Closing Peak Of 74,742.50",https://theindianawaaz.com/final-trade-april-8-sensex-jumps-494-points-settled-at-new-closing-peak-of-74742-50/,theindianawaaz.com,MATCHER_REJECTED
20240409034500-908,20240409034500,UK Delivered Land Rover Parts To Lebanon,https://www.defenseindustrydaily.com/cochin-shipysrd-inked-repair-agreement-with-usn-uk-delivered-land-rover-parts-to-lebanon-south-korea-sent-2nd-spy-satellite-to-space-0241290/,defenseindustrydaily.com,MATCHER_REJECTED
20240409050000-367,20240409050000,"Sensex Breaches Historic 75,000-Mark For First Time Ever; Nifty Climbs To New Record Peak",https://www.dailyexcelsior.com/sensex-breaches-historic-75000-mark-for-first-time-ever-nifty-climbs-to-new-record-peak/,dailyexcelsior.com,MATCHER_REJECTED
20240409054500-1081,20240409054500,"Stock market | Sensex breaches historic 75,000-mark for first time ever; Nifty climbs to new record peak",https://www.telegraphindia.com/feeds/business/sensex-breaches-historic-75000-mark-for-first-time-ever-nifty-climbs-to-new-record-peak/cid/2012132,telegraphindia.com,MATCHER_REJECTED
20240409054500-1101,20240409054500,"BSE Sensex hits historic 75,000; Nifty also reaches record peak",https://her.yourstory.com:443/2024/04/bse-sensex-hits-historic-75000-nifty-also-reaches-record-peak,yourstory.com,MATCHER_REJECTED
20240409054500-1306,20240409054500,"Sensex breaches historic 75,000-mark for first time ever; Nifty climbs to new record peak",https://www.thehindu.com/business/markets/sensex-breaches-historic-75000-mark-for-first-time-ever-nifty-climbs-to-new-record-peak/article68045490.ece,thehindu.com,MATCHER_REJECTED
20240409061500-1055,20240409061500,"Sensex breaches historic 75,000 mark for first time; Nifty climbs to record peak",https://www.theweek.in/news/biz-tech/2024/04/09/sensex-breaches-historic-75000-mark-for-first-time-nifty-climbs-to-record-peak.html,theweek.in,MATCHER_REJECTED
20240409064500-961,20240409064500,"Sensex Crosses 75,000-Mark In Historic Milestone For Share Market",https://www.ndtv.com/business-news/sensex-crosses-75-000-mark-in-historic-milestone-for-share-market-5403812,ndtv.com,MATCHER_REJECTED
20240409070000-234,20240409070000,"Stock market today| Sensex crosses 75,000: Who are top gainers, losers? What's behind the rally?",https://www.hindustantimes.com/business/stock-market-today-sensex-crosses-75-000-who-are-top-gainers-losers-whats-behind-the-rally-101712639129608.html,hindustantimes.com,MATCHER_REJECTED
20240409073000-724,20240409073000,Sensex breaches historic 75K-mark for first time ever; Nifty climbs new peak,https://www.siasat.com/sensex-breaches-historic-75k-mark-for-first-time-ever-nifty-climbs-new-peak-3006174/,siasat.com,MATCHER_REJECTED
20240409074500-231,20240409074500,"Stock market | Sensex breaches historic 75,000-mark for first time ever; Nifty climbs to new record peak",https://www.telegraphindia.com/business/sensex-breaches-historic-75000-mark-for-first-time-ever-nifty-climbs-to-new-record-peak/cid/2012132,telegraphindia.com,MATCHER_REJECTED
20240409080000-473,20240409080000,"Sensex drives to 75,000 from 26,000 in 4 years; stocks rally up to 1,375% from Covid lows",https://www.businesstoday.in/markets/market-commentary/story/sensex-drives-to-75000-from-26000-in-4-years-stocks-rally-up-to-1375-from-covid-lows-424841-2024-04-09,businesstoday.in,MATCHER_REJECTED
20240409080000-385,20240409080000,5 Nifty firms that may report 10-60% fall in Q4 profit,https://www.businesstoday.in/markets/stock-picks/story/tata-steel-jsw-steel-techm-airtel-bpcl-5-nifty-firms-that-may-report-over-10-fall-in-q4-profit-424847-2024-04-09,businesstoday.in,MATCHER_REJECTED
20240409080000-793,20240409080000,"BSE Sensex hits historic 75,000; Nifty also reaches record peak",https://yourstory.com:443/2024/04/bse-sensex-hits-historic-75000-nifty-also-reaches-record-peak,yourstory.com,MATCHER_REJECTED
20240409080000-T178,20240409080000,"India US China News: India Opens Cochin Shipyard For US Navy Warships Repair Quad Tighten Screws Around China - &#x905;&#x92E;&#x947;&#x930;&#x93F;&#x915;&#x93E; &#x915;&#x947; &#x938;&#x93E;&#x925; &#x916;&#x941;&#x932;&#x915;&#x930; &#x906;&#x92F;&#x93E; &#x92D;&#x93E;&#x930;&#x924;, &#x92F;&#x941;&#x926;&#x94D;&#x927;&#x92A;&#x94B;&#x924;&#x94B;&#x902; &#x915;&#x940; &#x92E;&#x930;&#x92E;&#x94D;&#x200D;&#x92E;&#x924; &#x915;&#x947; &#x920;&#x93F;&#x915;&#x93E;&#x928;&#x947; &#x924;&#x948;&#x92F;&#x93E;&#x930;, &#x915;&#x94D;&#x200D;&#x935;&#x949;&#x921; &#x928;&#x947; &#x91A;&#x940;&#x928; &#x92A;&#x930; &#x915;&#x938;&#x93E; &#x936;&#x93F;&#x915;&#x902;&#x91C;&#x93E;",https://navbharattimes.indiatimes.com/world/america/india-us-news-india-opens-cochin-shipyard-for-us-navy-warships-repair-quad-tighten-screws-around-china/articleshow/109156187.cms,indiatimes.com,MATCHER_REJECTED
20240409083000-826,20240409083000,"Sensex breaches historic 75,000-mark for first time ever; Nifty climbs to new record peak",https://www.tribuneindia.com/news/business/sensex-breaches-historic-75-000-mark-for-first-time-ever-nifty-climbs-to-new-record-peak-609045,tribuneindia.com,MATCHER_REJECTED
20240409084500-34,20240409084500,"BSE Sensex hits historic 75,000; Nifty also reaches record peak",https://social.yourstory.com:443/2024/04/bse-sensex-hits-historic-75000-nifty-also-reaches-record-peak,yourstory.com,MATCHER_REJECTED
20240409093000-1235,20240409093000,"Sensex breaches historic 75,000-mark for first time ever; Nifty climbs to new record peak",https://www.dailypioneer.com/2024/business/sensex-breaches-historic-75-000-mark-for-first-time-ever--nifty-climbs-to-new-record-peak.html,dailypioneer.com,MATCHER_REJECTED
20240409093000-454,20240409093000,"In a first, Sensex breaches historic 75,000-mark",https://www.rediff.com/business/report/how-the-markets-fared-on-april9/20240409.htm,rediff.com,MATCHER_REJECTED
20240409180000-2745,20240409180000,Trade setup for Wednesday: 15 things to know before opening bell,https://www.moneycontrol.com/news/business/markets/trade-setup-for-wednesday-15-things-to-know-before-opening-bell-28-12609471.html,moneycontrol.com,MATCHER_REJECTED
20240409180000-2131,20240409180000,A morbid ritual that is believed to have the potential to transform life,https://www.thehindu.com/news/national/tamil-nadu/a-morbid-ritual-that-is-believed-to-have-the-potential-to-transform-life/article68047975.ece,thehindu.com,MATCHER_REJECTED
20240410054500-658,20240410054500,Stock Market Sectors: Stock market update: Sugar stocks  up  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109182622.cms,indiatimes.com,MATCHER_REJECTED
20240410061500-1044,20240410061500,Stock Market Sectors: Stock market update: Power stocks  up  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/109184001.cms,indiatimes.com,MATCHER_REJECTED
20240410074500-525,20240410074500,The juiciest and the riskiest Nifty stocks in March 2024,https://www.indiainfoline.com/blog/the-juiciest-and-the-riskiest-nifty-stocks-in-march-2024,indiainfoline.com,MATCHER_REJECTED
20240410083000-214,20240410083000,5G Infrastructure Market Size Worth USD 94.45 Billion by 2032 at,https://www.openpr.com/news/3458229/5g-infrastructure-market-size-worth-usd-94-45-billion-by-2032-at,openpr.com,MATCHER_REJECTED
20240410090000-464,20240410090000,LTIMindtree Introduces Composable Storefront Solution on Salesforce to Quick-Launch Digital Commerce Experiences,https://www.marketscreener.com/quote/stock/LTIMINDTREE-LIMITED-31496899/news/LTIMindtree-Introduces-Composable-Storefront-Solution-on-Salesforce-to-Quick-Launch-Digital-Commerce-46403151/,marketscreener.com,MATCHER_REJECTED
20240410091500-882,20240410091500,LTIMindtree Introduces Composable Storefront Solution on Salesforce to Quick-Launch Digital Commerce Experiences,https://www.tmcnet.com/usubmit/2024/04/10/9991921.htm,tmcnet.com,MATCHER_REJECTED
20240410093000-396,20240410093000,LTIMindtree Introduces Composable Storefront Solution on Salesforce to Quick-Launch Digital Commerce Experiences,https://financialpost.com/pmn/business-wire-news-releases-pmn/ltimindtree-introduces-composable-storefront-solution-on-salesforce-to-quick-launch-digital-commerce-experiences,financialpost.com,MATCHER_REJECTED
20240410101500-157,20240410101500,Business booming in India claims MyCrane,https://www.cranestodaymagazine.com:443/news/business-booming-in-india-claims-mycrane-11672263/,cranestodaymagazine.com,MATCHER_REJECTED
20240410101500-427,20240410101500,Business booming in India claims MyCrane,https://www.cranestodaymagazine.com:443/news/business-booming-in-india-claims-mycrane-11672263,cranestodaymagazine.com,MATCHER_REJECTED
20240410111500-800,20240410111500,"Sensex settles above 75,000-mark for first time, Nifty closes at record high",https://timesofindia.indiatimes.com/business/india-business/sensex-settles-above-75000-mark-for-first-time-nifty-closes-at-record-high/articleshow/109195525.cms,indiatimes.com,MATCHER_REJECTED
20240410114500-718,20240410114500,"Sensex settles above 75,000-mark for first time, Nifty closes at record high",https://www.thehindu.com/business/markets/sensex-settles-above-75000-mark-for-first-time-nifty-closes-at-record-high/article68050075.ece,thehindu.com,MATCHER_REJECTED
20240410120000-1031,20240410120000,"Sensex settles above 75,000-mark for first time, Nifty closes at record high",https://www.theweek.in/news/biz-tech/2024/04/10/sensex-settles-above-75000-mark-for-first-time-nifty-closes-at-record-high.html,theweek.in,MATCHER_REJECTED
20240410121500-958,20240410121500,Stock Market Sectors: Stock market update: Power stocks  down  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/109196579.cms,indiatimes.com,MATCHER_REJECTED
20240410130000-483,20240410130000,India's goal to become pivotal player in global hydrogen market gets a push,https://www.moneycontrol.com/news/business/indias-goal-to-become-pivotal-player-in-global-hydrogen-market-gets-a-push-12613141.html,moneycontrol.com,MATCHER_REJECTED
20240410130000-427,20240410130000,LIC votes reveal governance fault lines at India Inc.,https://www.livemint.com/companies/news/lic-votes-reveal-governance-fault-lines-at-india-inc-11712738068071.html,livemint.com,MATCHER_REJECTED
20240410131500-313,20240410131500,"Sensex settles above 75,000-mark for first time, Nifty closes at record high",https://www.thehindubusinessline.com/markets/sensex-settles-above-75000-mark-for-first-time-nifty-closes-at-record-high/article68050047.ece,thehindubusinessline.com,MATCHER_REJECTED
20240410133000-1532,20240410133000,"Sensex Settles Above 75,000 Mark For First Time; Nifty Closes At Record High",https://zeenews.india.com/markets/sensex-settles-above-75000-mark-for-first-time-nifty-closes-at-record-high-2739006.html,india.com,MATCHER_REJECTED
20240410134500-1418,20240410134500,"India News | Sensex Closes Above Record 75K Mark, Nifty Hits New Peak as Metal, FMCG Shares Shine",https://www.latestly.com/agency-news/india-news-sensex-closes-above-record-75k-mark-nifty-hits-new-peak-as-metal-fmcg-shares-shine-5884509.html,latestly.com,MATCHER_REJECTED
20240410141500-579,20240410141500,"Investors Richer By Rs 2.27 Lakh Crore As Sensex Crosses 75,000 Mark",https://www.ndtv.com/world-news/investors-richer-by-rs-2-27-lakh-crore-as-sensex-crosses-75-000-mark-5413693,ndtv.com,MATCHER_REJECTED
20240410141500-1545,20240410141500,"Stock market | Sensex settles above 75,000-mark for first time, Nifty closes at record high",https://www.telegraphindia.com/feeds/business/sensex-settles-above-75000-mark-for-first-time-nifty-closes-at-record-high/cid/2012451,telegraphindia.com,MATCHER_REJECTED
20240410143000-181,20240410143000,Markets rally makes investors richer by Rs 2.27 lakh cr,https://www.moneycontrol.com/news/business/markets/markets-rally-makes-investors-richer-by-rs-2-27-lakh-cr-12617161.html,moneycontrol.com,MATCHER_REJECTED
20240410144500-535,20240410144500,"Sensex closes above 75,000 for the first time",https://www.rediff.com/business/report/sensex-closes-above-75000-for-the-first-time/20240410.htm,rediff.com,MATCHER_REJECTED
20240410154500-159,20240410154500,"Sensex settles above 75,000-mark for first time; Nifty closes at record high",https://www.tribuneindia.com/news/business/sensex-settles-above-75-000-mark-for-first-time-nifty-closes-at-record-high-609438,tribuneindia.com,MATCHER_REJECTED
20240410163000-1462,20240410163000,"Stock market | Sensex settles above 75,000-mark for first time, Nifty closes at record high",https://www.telegraphindia.com/business/sensex-settles-above-75000-mark-for-first-time-nifty-closes-at-record-high/cid/2012451,telegraphindia.com,MATCHER_REJECTED
20240410164500-881,20240410164500,"Meet man who left his Rs 30000 per month job, then built Rs 17670 crore company, his net worth is...",https://www.dnaindia.com/business/report-meet-man-vijay-agarwal-who-left-his-rs-30000-per-month-job-then-built-rs-17670-cr-company-his-net-worth-is-3084930,dnaindia.com,MATCHER_REJECTED
20240411021500-1042,20240411021500,Mukesh Ambani's company to lead massive Rs 1 lakh crore investment in...,https://www.dnaindia.com/business/report-mukesh-ambani-reliance-to-lead-massive-rs-1-lakh-crore-investment-in-green-hydrogen-in-kandla-port-lt-greenko-3084968,dnaindia.com,MATCHER_REJECTED
20240411051500-949,20240411051500,"RECORD 75,000 mark SENSEX AT ALL TIME HIGHNifty peaks at record 22,775.70",https://www.thehitavada.com/Encyc/2024/4/11/RECORD-75-000-mark-SENSEX-AT-ALL-TIME-HIGHNifty-peaks-at-record-22-775-70.html,thehitavada.com,MATCHER_REJECTED
20240411073000-614,20240411073000,LTIMindtree Introduces Composable Storefront Solution on Salesforce to Quick-Launch Digital Commerce Experiences,https://o.canada.com:443/pmn/business-wire-news-releases-pmn/ltimindtree-introduces-composable-storefront-solution-on-salesforce-to-quick-launch-digital-commerce-experiences,canada.com,MATCHER_REJECTED
20240411124500-1103,20240411124500,Green Hydrogen R&D: India Extends Deadline for Proposals,https://www.india-briefing.com/news/green-hydrogen-rd-deadline-extension-proposal-submission-31967.html,india-briefing.com,MATCHER_REJECTED
20240411140000-1159,20240411140000,"MC Exclusive | ReNew to take up green hydrogen projects in India first, overseas plans may have to wait: Sumant Sinha",https://www.moneycontrol.com/news/business/mc-exclusive-renew-to-take-up-green-hydrogen-projects-in-india-first-overseas-plans-may-have-to-wait-sumant-sinha-12622651.html,moneycontrol.com,MATCHER_REJECTED
20240411194500-979,20240411194500,Investing for absolute returns can liberate investors,https://www.livemint.com/opinion/online-views/investing-for-absolute-returns-can-liberate-investors-11712846769506.html,livemint.com,MATCHER_REJECTED
20240412034500-608,20240412034500,"Stocks To Watch: Maharashtra Seamless, Mahindra & Mahindra, TCS, Phoenix Mills, Wipro, Dr. Reddy's Lab, CAMS, Bharti Hexacom - Market News",https://www.financialexpress.com/market/stocks-to-watch-maharashtra-seamless-mahindra-amp-mahindra-tcs-phoenix-mills-wipro-dr-reddys-lab-cams-bharti-hexacom-3454387/,financialexpress.com,MATCHER_REJECTED
20240412043000-1395,20240412043000,"Key Stocks in Focus: TCS, Wipro, Vi, TaMo, HUL, CAMS, Dr Reddy's, Adani Total Gas",https://www.siliconindia.com/news/general/key-stocks-in-focus-tcs-wipro-vi-tamo-hul-cams-dr-reddys-adani-total-gas-nid-228948-cid-1.html,siliconindia.com,MATCHER_REJECTED
20240412043000-1011,20240412043000,"Stocks that will see action today April 12, 2024 - The Hindu BusinessLine",https://www.thehindubusinessline.com/markets/stocks-that-will-see-action-today-april-12-2024/article68056700.ece,thehindubusinessline.com,MATCHER_REJECTED
20240412054500-925,20240412054500,Markets decline in early trade after record-breaking rally,https://www.thehindu.com/business/markets/markets-decline-in-early-trade-after-record-breaking-rally/article68056903.ece,thehindu.com,MATCHER_REJECTED
20240412064500-93,20240412064500,"Sensex, Nifty decline in early trade after record-breaking rally",https://www.theweek.in/news/biz-tech/2024/04/12/sensex-nifty-decline-in-early-trade-after-record-breaking-rally.html,theweek.in,MATCHER_REJECTED
20240412064500-648,20240412064500,Markets decline in early trade after record-breaking rally,https://www.theweek.in/wire-updates/business/2024/04/12/del7-biz-stocks-open.html,theweek.in,MATCHER_REJECTED
20240412074500-932,20240412074500,Stock market | Sensex and Nifty decline in early trade after record-breaking rally,https://www.telegraphindia.com/business/sensex-and-nifty-decline-in-early-trade-after-record-breaking-rally/cid/2012830,telegraphindia.com,MATCHER_REJECTED
20240412074500-969,20240412074500,Stock market | Sensex and Nifty decline in early trade after record-breaking rally,https://www.telegraphindia.com/feeds/business/sensex-and-nifty-decline-in-early-trade-after-record-breaking-rally/cid/2012830,telegraphindia.com,MATCHER_REJECTED
20240412083000-87,20240412083000,"With 13% returns in 2024 so far, gold bulls leave Sensex behind by miles",https://economictimes.indiatimes.com/markets/commodities/news/with-13-returns-in-2024-so-far-gold-bulls-leave-sensex-behind-by-miles/articleshow/109240457.cms,indiatimes.com,MATCHER_REJECTED
20240412083000-104,20240412083000,BERNAMA - ASIAN PRODUCTIVITY ORGANIZATION RECOGNISES OUTSTANDING PRODUCTIVITY CHAMPIONS,https://www.bernama.com/en/business/news.php?id=2287583,bernama.com,MATCHER_REJECTED
20240412103000-146,20240412103000,IT Infrastructure Monitoring Tools Market Size In Stowage Bins,https://www.openpr.com/news/3461682/it-infrastructure-monitoring-tools-market-size-in-stowage-bins,openpr.com,MATCHER_REJECTED
20240412110000-1486,20240412110000,Stock Market Sectors: Stock market update: FMCG stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/109246167.cms,indiatimes.com,MATCHER_REJECTED
20240412111500-250,20240412111500,"Top Gainers and Losers today on 12 April, 2024: Divis Laboratories, Bajaj Auto, Sun Pharmaceutical Industries, Maruti Suzuki India among most active stocks; Check full list here",https://www.livemint.com/market/stock-market-news/top-gainers-and-losers-today-on-12-april-2024-divis-laboratories-bajaj-auto-sun-pharmaceutical-industries-maruti-suzuki-india-among-most-active-stocks-check-full-list-here-11712917996520.html,livemint.com,MATCHER_REJECTED
20240412113000-915,20240412113000,Stock Market Sectors: Stock market update: Sugar stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/109246919.cms,indiatimes.com,MATCHER_REJECTED
20240412113000-1545,20240412113000,Stock Market Sectors: Stock market update: Power stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109246729.cms,indiatimes.com,MATCHER_REJECTED
20240412114500-806,20240412114500,Stock Market Sectors: Stock market update: Fertilisers stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/109247519.cms,indiatimes.com,MATCHER_REJECTED
20240412121500-497,20240412121500,Stock Market Sectors: Stock market update: Mining stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/109248757.cms,indiatimes.com,MATCHER_REJECTED
20240412121500-427,20240412121500,Sensex Nifty tank 1 pc after record-breaking rally as US inflation data play spoilsport,https://www.theweek.in/wire-updates/business/2024/04/12/del28-biz-stocks-close.html,theweek.in,MATCHER_REJECTED
20240412121500-1071,20240412121500,Stock markets plunge as US inflation dashes rate cut hopes Sensex Nifty lose 1,https://www.theweek.in/wire-updates/business/2024/04/12/del35-biz-ld-stocks.html,theweek.in,MATCHER_REJECTED
20240412131500-1686,20240412131500,"Sensex, Nifty tank 1% as markets plunge after US inflation dashes rate cut hopes",https://www.udayavani.com/english-news/sensex-nifty-lose-1-as-markets-plunge-after-us-inflation-dashes-rate-cut-hopes,udayavani.com,MATCHER_REJECTED
20240412140000-291,20240412140000,"Markets tank 1%, Sensex ends down 793 points",https://www.rediff.com/business/report/markets-tank-1-sensex-ends-down-793-points/20240412.htm,rediff.com,MATCHER_REJECTED
20240412141500-283,20240412141500,"India News | Stock Markets Plunge as US Inflation Dashes Rate Cut Hopes; Sensex, Nifty Lose 1%",https://www.latestly.com/agency-news/india-news-stock-markets-plunge-as-us-inflation-dashes-rate-cut-hopes-sensex-nifty-lose-1-5889337.html,latestly.com,MATCHER_REJECTED
20240412211500-1432,20240412211500,"FINAL TRADE  April 12: Nifty ends at 22,519, Sensex falls 793 pts amid broad-based selling",https://theindianawaaz.com/final-trade-april-12-nifty-ends-at-22519-sensex-falls-793-pts-amid-broad-based-selling/,theindianawaaz.com,MATCHER_REJECTED
20240413011500-1193,20240413011500,"As mercury begins to soar, India Inc steps up to keep workers sun-safe",https://economictimes.indiatimes.com/news/india/as-mercury-begins-to-soar-india-inc-steps-up-to-keep-workers-sun-safe/articleshow/109256362.cms,indiatimes.com,MATCHER_REJECTED
20240413011500-292,20240413011500,India Inc Steps up to Keep Workers Sun-safe,https://economictimes.indiatimes.com/epaper/delhicapital/2024/apr/13/satet-front/india-inc-steps-up-to-keep-workers-sun-safe/articleshow/109256922.cms,indiatimes.com,MATCHER_REJECTED
20240413070000-398,20240413070000,"Block deals worth over Rs 10,851 crore this week. Tata Technologies, Adani Ports among stocks with major action",https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-10851-crore-this-week-tata-technologies-adani-ports-among-stocks-with-major-action/articleshow/109263852.cms,indiatimes.com,MATCHER_REJECTED
20240414080000-528,20240414080000,XIM Bhubaneswar accomplishes 100% placements for its 36th Batch MBA (Business Management) 2022 &#x2013; 24,https://indiaeducationdiary.in/xim-bhubaneswar-accomplishes-100-placements-for-its-36th-batch-mba-business-management-2022-24/,indiaeducationdiary.in,MATCHER_REJECTED
20240414100000-378,20240414100000,XIM Bhubaneswar accomplishes 100% placements for its 36th Batch MBA (Business Management) 2022 &#x2013; 24,https://orissadiary.com/xim-bhubaneswar-accomplishes-100-placements-for-its-36th-batch-mba-business-management-2022-24/,orissadiary.com,MATCHER_REJECTED
20240414161500-370,20240414161500,Ahsan Iqbal to receive APO Meritorious & Distinguished Award-2024 next month,https://www.app.com.pk/business/ahsan-iqbal-to-receive-apo-meritorious-distinguished-award-2024-next-month/,app.com.pk,MATCHER_REJECTED
20240415010000-72,20240415010000,'Expensive' India Lures Investors Avoiding China Risks,https://www.yahoo.com/news/expensive-india-lures-investors-avoiding-000004127.html,yahoo.com,MATCHER_REJECTED
20240415013000-513,20240415013000,'Expensive'&#xA0;India Lures Investors Avoiding China Risks,https://www.bnnbloomberg.ca/expensive-india-lures-investors-avoiding-china-risks-1.2058881,bnnbloomberg.ca,MATCHER_REJECTED
20240415020000-655,20240415020000,'Expensive' India lures investors avoiding China risks,https://www.moneycontrol.com/news/business/markets/expensive-india-lures-investors-avoiding-china-risks-12638481.html,moneycontrol.com,MATCHER_REJECTED
20240415031500-267,20240415031500,"AIIMS Madurai campus construction picks up pace, ending 'single brick' election campaign",https://www.thehindubusinessline.com/news/elections/aiims-madurai-campus-construction-picks-up-pace-ending-single-brick-election-campaign/article68065301.ece,thehindubusinessline.com,MATCHER_REJECTED
20240415033000-396,20240415033000,"Indian stocks to beat China, Japan equities despite high price",https://timesofindia.indiatimes.com/business/india-business/indian-stocks-to-beat-china-japan-equities-despite-high-price/articleshow/109298522.cms,indiatimes.com,MATCHER_REJECTED
20240415040000-437,20240415040000,'Expensive' India lures investors avoiding China risks,https://economictimes.indiatimes.com/markets/stocks/news/expensive-india-lures-investors-avoiding-china-risks/articleshow/109299841.cms,indiatimes.com,MATCHER_REJECTED
20240415050000-60,20240415050000,"stocks to buy: As middle-east tensions rise, these 14 Indian stocks have stakes in Israel",https://economictimes.indiatimes.com/markets/stocks/news/as-middle-east-tensions-rise-these-14-indian-stocks-have-stakes-in-israel/articleshow/109301342.cms,indiatimes.com,MATCHER_REJECTED
20240415051500-662,20240415051500,'Expensive' India lures investors avoiding China risks,https://www.businesstimes.com.sg/international/global/expensive-india-lures-investors-avoiding-china-risks,businesstimes.com.sg,MATCHER_REJECTED
20240415080000-509,20240415080000,Israel's Iron Dome and Indian AKASH SAM: Rising importance of missile defence systems &#x2013; Firstpost,https://www.firstpost.com/opinion/israels-iron-dome-and-indian-akash-sam-rising-importance-of-missile-defence-systems-13759712.html,firstpost.com,MATCHER_REJECTED
20240415080000-829,20240415080000,"Investors Prefer India To China, Infrastructure A Bright Spot: Survey",https://www.ndtv.com/business-news/india-better-prospect-for-investors-than-japan-or-china-reveals-survey-5444849,ndtv.com,MATCHER_REJECTED
20240415093000-T2445,20240415093000,"Iran-Israel War,&#x908;&#x930;&#x93E;&#x928;-&#x907;&#x91C;&#x930;&#x93E;&#x92F;&#x932; &#x915;&#x947; &#x92C;&#x940;&#x91A; &#x92F;&#x941;&#x926;&#x94D;&#x927; &#x915;&#x940; &#x92D;&#x947;&#x902;&#x91F; &#x91A;&#x922;&#x93C;&#x947;&#x902;&#x917;&#x947; &#x907;&#x928; &#x915;&#x902;&#x92A;&#x928;&#x93F;&#x92F;&#x94B;&#x902; &#x915;&#x947; &#x936;&#x947;&#x92F;&#x930;, &#x905;&#x921;&#x93E;&#x928;&#x940;-&#x91F;&#x93E;&#x91F;&#x93E; &#x92D;&#x940; &#x939;&#x948;&#x902; &#x936;&#x93E;&#x92E;&#x93F;&#x932;, &#x926;&#x947;&#x916; &#x932;&#x940;&#x91C;&#x93F;&#x90F; &#x92A;&#x942;&#x930;&#x940; &#x932;&#x93F;&#x938;&#x94D;&#x91F; - iran israel war as middle east tensions rise these 14 indian stocks have stakes in israel",https://navbharattimes.indiatimes.com/business/share-market/share-news/iran-israel-war-as-middle-east-tensions-rise-these-14-indian-stocks-have-stakes-in-israel/articleshow/109306585.cms,indiatimes.com,MATCHER_REJECTED
20240415104500-1384,20240415104500,'Expensive' India Lures Investors Avoiding China Risks,https://finance.yahoo.com/news/expensive-india-lures-investors-avoiding-000004497.html,yahoo.com,MATCHER_REJECTED
20240415111500-1528,20240415111500,Sensex Nifty tank over 1 pc on concerns over Middle East conflict weak global trends,https://www.theweek.in/wire-updates/business/2024/04/15/del35-biz-stocks-close.html,theweek.in,MATCHER_REJECTED
20240415111500-56,20240415111500,"Sensex, Nifty tank over 1% on concerns over Middle East conflict, weak global trends",https://www.thehindubusinessline.com/markets/sensex-nifty-tank-over-1-on-concerns-over-middle-east-conflict-weak-global-trends/article68067605.ece,thehindubusinessline.com,MATCHER_REJECTED
20240415113000-437,20240415113000,Stock Market Sectors: Stock market update: Power stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109313676.cms,indiatimes.com,MATCHER_REJECTED
20240415113000-255,20240415113000,Stock Market Sectors: Stock market update: Sugar stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/109313131.cms,indiatimes.com,MATCHER_REJECTED
20240415114500-945,20240415114500,Stock Market Sectors: Stock market update: FMCG stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/109313847.cms,indiatimes.com,MATCHER_REJECTED
20240415114500-958,20240415114500,"Sensex, Nifty tank over 1% on concerns over Middle East conflict, weak global trends",https://www.orissapost.com/sensex-nifty-tank-over-1-on-concerns-over-middle-east-conflict-weak-global-trends/,orissapost.com,MATCHER_REJECTED
20240415120000-8,20240415120000,"Markets Tank Over 1% On Concerns Over Middle East Conflict, Sensex Falls 845 Points",https://zeenews.india.com/markets/markets-tank-over-1-on-concerns-over-middle-east-conflict-sensex-falls-845-points-2740601.html,india.com,MATCHER_REJECTED
20240415120000-956,20240415120000,"Sensex, Nifty tank over 1 per cent on concerns over Middle East conflict, weak global trends",https://www.tribuneindia.com/news/business/sensex-nifty-tank-over-1-per-cent-on-concerns-over-middle-east-conflict-weak-global-trends-611048,tribuneindia.com,MATCHER_REJECTED
